,total_loss,mAP
0,3.144589708669862,1.1528384279475983
1,1.18117162741255,1.8333333333333333
2,1.085743606968317,1.3194444444444444
3,1.0275340291322208,1.2685185185185186
4,1.113792351948796,1.669767441860465
5,0.9971410504181404,1.3796296296296295
6,1.0569558636448346,1.704225352112676
7,0.9996985298181243,1.492822966507177
8,1.0284090656647458,1.5560538116591929
9,1.0361373845196795,1.8027522935779816
10,0.9598810416014749,1.3175355450236967
11,0.9508935155422659,1.4608294930875576
12,1.0279634436091873,1.481818181818182
13,1.0401388757920358,1.6697247706422018
14,1.0519511979015077,1.820754716981132
15,0.9200159244507085,1.1045454545454545
16,1.0539810437156119,1.7971014492753623
17,1.01700039913354,1.8136363636363637
18,1.0294893497927113,1.6837209302325582
19,0.9547777638514526,1.2757009345794392
20,1.02190137466765,1.875
21,1.0200623331393581,1.6495327102803738
22,1.0321026219532359,1.9814814814814814
23,0.9902161314617843,1.7339449541284404
24,1.0699185308185406,2.5118483412322274
25,1.034708388914587,2.02803738317757
26,0.9384964804514311,1.6298076923076923
27,0.9517093152290907,1.4220183486238531
28,1.0134977454831824,1.81651376146789
29,0.9645707764429972,1.6712962962962963
30,1.010548383158166,1.8691588785046729
31,0.9696783524594503,1.6422018348623852
32,0.9868878732621669,1.8224299065420562
33,0.9786660427280004,1.9282296650717703
34,0.972366892118007,1.9807692307692308
35,0.9650146980630234,2.1219512195121952
36,0.9793981636851095,1.7625570776255708
37,1.0598997345287353,2.438679245283019
38,0.9376886991111677,1.6056338028169015
39,0.8953593683318467,1.5462962962962963
40,0.9481794616149274,1.619047619047619
41,0.9488650268758647,1.8229665071770336
42,0.8564574952298426,1.400943396226415
43,1.0120229467091848,2.4193548387096775
44,0.8947216044564266,1.6948356807511737
45,0.985924995894893,2.2701421800947865
46,0.9462095808482263,2.124401913875598
47,0.9838840934121981,2.342857142857143
48,0.8759412935099681,1.4885844748858448
49,0.9825451936630998,2.3696682464454977
50,0.9845009767776356,1.9669811320754718
51,0.9679380494356156,2.311320754716981
52,0.8637052997655701,1.9622641509433962
53,0.9396246025504662,2.2281553398058254
54,0.9433294949436095,1.9575471698113207
55,0.8890265325212385,1.971698113207547
56,0.9466287199774525,2.151219512195122
57,0.9041919978329679,2.311320754716981
58,0.8383108928392176,1.6504854368932038
59,0.996793593133334,2.66046511627907
60,0.9315488162010479,2.135514018691589
61,0.9209874787391163,2.1578947368421053
62,1.0016828727698885,2.6872037914691944
63,0.997960770840291,2.5277777777777777
64,0.9964311730011832,2.7559808612440193
65,0.9825325053080451,3.060185185185185
66,1.0019262068605166,3.4210526315789473
67,0.8986596169858241,3.0473933649289098
68,0.9867138362699188,2.80188679245283
69,0.978892857914325,3.004739336492891
70,1.0000849987566471,2.895734597156398
71,0.9696654294780455,3.0231481481481484
72,0.9263011703279335,3.0849056603773586
73,0.9200211489724461,2.9804878048780488
74,0.9011912371244397,2.8373205741626792
75,0.911421488293563,3.0728155339805827
76,0.9713286629150388,3.3902439024390243
77,0.9661283899302362,3.871559633027523
78,0.8767238209463539,2.758293838862559
79,0.9572636437806068,3.681159420289855
80,0.9170464214967069,3.203791469194313
81,0.9021471231558826,3.5821596244131455
82,0.9448774214467266,3.497536945812808
83,0.9513546184188455,3.9166666666666665
84,0.9507835098738724,3.5023474178403755
85,0.8852198303340992,3.2300469483568075
86,0.9218577047230793,2.835616438356164
87,0.8942636523576948,3.457547169811321
88,0.8608447143371085,3.241706161137441
89,0.8792270063105387,3.94811320754717
90,0.839744479567962,3.676328502415459
91,0.8377160193076998,3.169811320754717
92,0.9082007910060929,4.132075471698113
93,0.9000371605903639,4.253588516746412
94,0.923478567856364,3.892523364485981
95,0.9520180884093861,4.600961538461538
96,0.8312220160124707,3.660377358490566
97,0.8091500741640629,3.123809523809524
98,0.8596578440106533,3.7251184834123223
99,0.7983445566621958,4.118483412322274
100,0.866140201599992,4.085714285714285
101,0.8161528596181018,3.9458128078817736
102,0.7937125283201748,3.574162679425837
103,0.8496502993272406,4.0
104,0.8485606073894087,5.240384615384615
105,0.8186897430142562,4.072115384615385
106,0.8091704610287707,4.5162790697674415
107,0.8245112737590716,4.172248803827751
108,0.8191264369282363,3.922705314009662
109,0.8221052747846987,4.228571428571429
110,0.7856474383511521,4.276699029126213
111,0.7200068597454697,4.144927536231884
112,0.7816003927627753,4.860576923076923
113,0.7761931392132828,4.512195121951219
114,0.7276299925809689,4.459715639810427
115,0.7339832387017395,4.462264150943396
116,0.7962165383226966,4.981481481481482
117,0.8119015936108918,4.7990430622009566
118,0.7854675327213454,5.033492822966507
119,0.7709566060539237,4.591346153846154
120,0.7356739800731884,3.73953488372093
121,0.7560751878398878,4.285714285714286
122,0.7239063208020434,5.211822660098522
123,0.690662622111704,4.437209302325582
124,0.707858591263066,4.951923076923077
125,0.681536880270287,4.366666666666666
126,0.7159152129862543,4.829383886255924
127,0.7023943148475882,4.722488038277512
128,0.7537853547497798,5.2926829268292686
129,0.7382979035984316,4.471698113207547
130,0.7346660071700899,4.9052132701421804
131,0.7256618877315941,5.22488038277512
132,0.7156123921430118,4.803827751196172
133,0.6565843154674803,4.5048076923076925
134,0.603367627986172,4.708133971291866
135,0.6725717722914305,5.344497607655502
136,0.6728628310651402,5.295238095238095
137,0.6692681957276727,5.192488262910798
138,0.6658932733499887,5.257281553398058
139,0.6521603735934514,5.173076923076923
140,0.6844107061677824,4.851674641148326
141,0.6414525202878122,4.946859903381642
142,0.7176358516719847,5.0
